time,lat,long,photo,lux
2018-04-28-00-41-56,-51.55413808166201,-43.70360402701398,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-41-56LuxQuest.jpg,5.1134765625
2018-04-28-00-41-59,-51.5431619676658,-43.40485155271762,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-41-59LuxQuest.jpg,5.377317708333333
2018-04-28-00-42-02,-51.53136281587461,-43.106252757677595,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-42-02LuxQuest.jpg,5.313014322916667
2018-04-28-00-42-04,-51.523040230370945,-42.907275686776785,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-42-04LuxQuest.jpg,5.292828776041667
2018-04-28-00-42-07,-51.509868210556576,-42.6089603445873,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-42-07LuxQuest.jpg,5.444117838541667
2018-04-28-00-42-10,-51.49587656804181,-42.31082941750542,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-42-10LuxQuest.jpg,5.186604817708333
2018-04-28-00-42-13,-51.48106188773205,-42.012893150814875,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-42-13LuxQuest.jpg,5.377861328125
2018-04-28-00-42-15,-51.47072781151782,-41.81438394787221,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-42-15LuxQuest.jpg,5.183059895833333
2018-04-28-00-42-18,-51.45454709337406,-41.51679943592393,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-42-18LuxQuest.jpg,5.2335546875
2018-04-28-00-42-21,-51.43755016762448,-41.219440320218254,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-42-21LuxQuest.jpg,5.0935286458333335
2018-04-28-00-42-23,-51.42576126111704,-41.02133068334203,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-42-23LuxQuest.jpg,5.477018229166666
2018-04-28-00-42-26,-51.407401712628044,-40.724367718608214,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-42-26LuxQuest.jpg,5.503772786458334
2018-04-28-00-42-29,-51.38822595653323,-40.42766088596828,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-42-29LuxQuest.jpg,5.321608072916667
2018-04-28-00-42-31,-51.37498904992175,-40.23000204157728,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-42-31LuxQuest.jpg,5.085504557291666
2018-04-28-00-42-34,-51.35445750127669,-39.93373917123339,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-42-34LuxQuest.jpg,5.242080078125
2018-04-28-00-42-37,-51.333113160120405,-39.637759753740056,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-42-37LuxQuest.jpg,5.394684244791667
2018-04-28-00-42-39,-51.31843166849946,-39.44059951315847,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-42-39LuxQuest.jpg,5.496634114583333
2018-04-28-00-42-42,-51.29573836498209,-39.14511186928538,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-42-42LuxQuest.jpg,5.447942708333334
2018-04-28-00-42-45,-51.27223568404808,-38.849934999019524,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-42-45LuxQuest.jpg,5.215263671875
2018-04-28-00-42-47,-51.25611985270143,-38.65332458866612,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-42-47LuxQuest.jpg,5.345130208333333
2018-04-28-00-42-50,-51.23127162450093,-38.358687303344695,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-42-50LuxQuest.jpg,5.456959635416666
2018-04-28-00-42-53,-51.20562084907294,-38.06438128219801,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-42-53LuxQuest.jpg,5.460042317708333
2018-04-28-00-42-55,-51.18807409309518,-37.86837192849158,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-42-55LuxQuest.jpg,5.4709375
2018-04-28-00-42-58,-51.16108801568446,-37.574649888518934,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-42-58LuxQuest.jpg,5.5183203125
2018-04-28-00-43-01,-51.13330280614085,-37.28129326366688,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-43-01LuxQuest.jpg,5.163587239583333
2018-04-28-00-43-03,-51.11433537081572,-37.085925947742425,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-43-03LuxQuest.jpg,5.465634765625
2018-04-28-00-43-06,-51.08521827438396,-36.793194285199434,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-43-06LuxQuest.jpg,5.522721354166666
2018-04-28-00-43-09,-51.055308876008475,-36.50085194343913,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-43-09LuxQuest.jpg,5.303460286458333
2018-04-28-00-43-11,-51.034927591525154,-36.30617789171543,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-43-11LuxQuest.jpg,4.979283854166667
2018-04-28-00-43-14,-51.003696551545275,-36.01450490849379,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-43-14LuxQuest.jpg,5.334117838541666
2018-04-28-00-43-17,-50.97167662471625,-35.72324515171694,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-43-17LuxQuest.jpg,5.31232421875
2018-04-28-00-43-19,-50.949891736358495,-35.52930534532901,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-43-19LuxQuest.jpg,5.39572265625
2018-04-28-00-43-22,-50.916556998114245,-35.238755928225835,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-43-22LuxQuest.jpg,5.4796484375
2018-04-28-00-43-25,-50.88244020321004,-34.948643643229545,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-43-25LuxQuest.jpg,5.294905598958334
2018-04-28-00-43-27,-50.8592619562616,-34.755485893501586,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-43-27LuxQuest.jpg,5.176653645833333
2018-04-28-00-43-30,-50.82384059522591,-34.46612492931399,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-43-30LuxQuest.jpg,5.2403125
2018-04-28-00-43-33,-50.78764059262485,-34.177228417989966,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-43-33LuxQuest.jpg,5.27283203125
2018-04-28-00-43-35,-50.763075817274895,-33.984890290962404,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-43-35LuxQuest.jpg,5.462682291666667
2018-04-28-00-43-38,-50.725584908920695,-33.696782666487515,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-43-38LuxQuest.jpg,5.277874348958333
2018-04-28-00-43-41,-50.68732218919028,-33.409156570349104,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-43-41LuxQuest.jpg,5.1721875
2018-04-28-00-43-43,-50.66138454581716,-33.21768246225155,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-43-43LuxQuest.jpg,5.516442057291667
2018-04-28-00-43-46,-50.6218343354282,-32.9308862340973,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-43-46LuxQuest.jpg,5.484254557291667
2018-04-28-00-43-49,-50.58152255894678,-32.644598855036215,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-43-49LuxQuest.jpg,5.334580078125
2018-04-28-00-43-51,-50.55421887773966,-32.45402291681452,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-43-51LuxQuest.jpg,5.180377604166667
2018-04-28-00-43-54,-50.512633270978036,-32.168599556683446,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-43-54LuxQuest.jpg,5.63716796875
2018-04-28-00-43-57,-50.47028609812396,-31.883702121118457,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-43-57LuxQuest.jpg,5.242399088541666
2018-04-28-00-43-59,-50.44163686965034,-31.694068749002223,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-43-59LuxQuest.jpg,5.487750651041667
2018-04-28-00-44-02,-50.39802611179981,-31.410072898407677,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-44-02LuxQuest.jpg,5.476005859375
2018-04-28-00-44-05,-50.35366744823516,-31.126623462946736,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-44-05LuxQuest.jpg,5.4845572916666665
2018-04-28-00-44-08,-50.30855404876722,-30.843730687903147,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-44-08LuxQuest.jpg,5.542307942708334
2018-04-28-00-44-10,-50.278064084312284,-30.655449693242574,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-44-10LuxQuest.jpg,5.353352864583333
2018-04-28-00-44-13,-50.23170759041541,-30.373499484304446,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-44-13LuxQuest.jpg,5.184166666666667
2018-04-28-00-44-16,-50.184606605899,-30.09212984144577,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-44-16LuxQuest.jpg,5.377184244791667
2018-04-28-00-44-18,-50.15279158474508,-29.90486996006612,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-44-18LuxQuest.jpg,5.2293489583333335
2018-04-28-00-44-21,-50.10445775108349,-29.62447361916417,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-44-21LuxQuest.jpg,5.091103515625
2018-04-28-00-44-24,-50.05538625699153,-29.34467150472001,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-44-24LuxQuest.jpg,5.2849609375
2018-04-28-00-44-26,-50.02226325461155,-29.158473717756294,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-44-26LuxQuest.jpg,5.325729166666667
2018-04-28-00-44-29,-49.97197257175275,-28.87967564112013,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-44-29LuxQuest.jpg,5.285758463541667
2018-04-28-00-44-32,-49.920951058652754,-28.601492281509266,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-44-32LuxQuest.jpg,5.467845052083334
2018-04-28-00-44-34,-49.88653032033048,-28.416378787076287,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-44-34LuxQuest.jpg,5.29197265625
2018-04-28-00-44-37,-49.83429986374739,-28.13923020112468,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-44-37LuxQuest.jpg,5.1548860677083335
2018-04-28-00-44-40,-49.781348822206866,-27.86270828502942,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-44-40LuxQuest.jpg,5.4824837239583335
2018-04-28-00-44-42,-49.74564742341521,-27.678713234073033,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-44-42LuxQuest.jpg,5.294986979166667
2018-04-28-00-44-45,-49.69150109876993,-27.403255119941004,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-44-45LuxQuest.jpg,5.4805859375
2018-04-28-00-44-48,-49.63664101935639,-27.128439043590955,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-44-48LuxQuest.jpg,5.538837890625
2018-04-28-00-44-50,-49.5996726204737,-26.945589756867836,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-44-50LuxQuest.jpg,5.503466796875
2018-04-28-00-44-53,-49.54362750323916,-26.671861388143114,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-44-53LuxQuest.jpg,5.4679557291666665
2018-04-28-00-44-56,-49.4868788765201,-26.398793840220588,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-44-56LuxQuest.jpg,5.246442057291667
2018-04-28-00-44-58,-49.44865372283013,-26.21711763848742,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-44-58LuxQuest.jpg,5.360198567708333
2018-04-28-00-45-01,-49.390737133763004,-25.94515999630502,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-45-01LuxQuest.jpg,5.191819661458333
2018-04-28-00-45-04,-49.33212045030596,-25.67387512775587,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-45-04LuxQuest.jpg,5.487705078125
2018-04-28-00-45-06,-49.292655617281625,-25.493395916674746,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-45-06LuxQuest.jpg,5.456546223958333
2018-04-28-00-45-09,-49.23288463185484,-25.223244859527817,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-45-09LuxQuest.jpg,5.341634114583333
2018-04-28-00-45-12,-49.17242379732189,-24.953781943939767,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-45-12LuxQuest.jpg,5.3502734375
2018-04-28-00-45-14,-49.13173636043612,-24.77452192162549,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-45-14LuxQuest.jpg,5.175524088541667
2018-04-28-00-45-17,-49.07013488431178,-24.50621330800717,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-45-17LuxQuest.jpg,5.108929036458333
2018-04-28-00-45-20,-49.00785038927043,-24.238603081231485,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-45-20LuxQuest.jpg,5.211604817708333
2018-04-28-00-45-22,-48.96595400890157,-24.06058615334615,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-45-22LuxQuest.jpg,5.2905891927083335
2018-04-28-00-45-25,-48.902542532647175,-23.79415071910771,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-45-25LuxQuest.jpg,5.299518229166667
2018-04-28-00-45-28,-48.83845828275953,-23.528423916995653,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-45-28LuxQuest.jpg,5.25412109375
2018-04-28-00-45-30,-48.79536661928592,-23.351670574106773,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-45-30LuxQuest.jpg,5.250283203125
2018-04-28-00-45-33,-48.73016904856356,-23.087135640004885,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-45-33LuxQuest.jpg,5.445263671875
2018-04-28-00-45-36,-48.6643123645863,-22.82332299840773,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-45-36LuxQuest.jpg,5.310764973958333
2018-04-28-00-45-38,-48.62003907838628,-22.647850315988222,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-45-38LuxQuest.jpg,5.435631510416667
2018-04-28-00-45-41,-48.55307931885805,-22.385246617874156,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-45-41LuxQuest.jpg,5.139860026041666
2018-04-28-00-45-44,-48.4854672762641,-22.12337204245399,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-45-44LuxQuest.jpg,5.463369140625
2018-04-28-00-45-47,-48.417202950604405,-21.862233419916894,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-45-47LuxQuest.jpg,5.409375
2018-04-28-00-45-49,-48.3713314001386,-21.688548539512638,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-45-49LuxQuest.jpg,5.31109375
2018-04-28-00-45-52,-48.30198790459005,-21.428639351026145,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-45-52LuxQuest.jpg,5.196702473958333
2018-04-28-00-45-55,-48.23200237125951,-21.169471238064595,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-45-55LuxQuest.jpg,5.2522981770833335
2018-04-28-00-45-57,-48.184990179202316,-20.997106291717447,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-45-57LuxQuest.jpg,5.407027994791667
2018-04-28-00-46-00,-48.11393913636125,-20.73918127318484,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-46-00LuxQuest.jpg,5.513424479166667
2018-04-28-00-46-03,-48.04225630102197,-20.482005867913642,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-46-03LuxQuest.jpg,5.491656901041667
2018-04-28-00-46-05,-47.99411371265714,-20.310972808454647,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-46-05LuxQuest.jpg,5.334820963541667
2018-04-28-00-46-08,-47.92138244328026,-20.055052450443437,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-46-08LuxQuest.jpg,5.317021484375
2018-04-28-00-46-11,-47.848022796499734,-19.799890243430102,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-46-11LuxQuest.jpg,5.27765625
2018-04-28-00-46-13,-47.79877371748936,-19.630201023690304,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-46-13LuxQuest.jpg,5.379788411458334
2018-04-28-00-46-16,-47.72438271214416,-19.376304109220712,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-46-16LuxQuest.jpg,5.238102213541667
2018-04-28-00-46-19,-47.64937357467908,-19.123168760843576,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-46-19LuxQuest.jpg,5.247096354166667
2018-04-28-00-46-21,-47.59902825030692,-18.95483704120132,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-46-21LuxQuest.jpg,5.360654296875
2018-04-28-00-46-24,-47.52299799956092,-18.702977230651687,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-46-24LuxQuest.jpg,5.476337890625
2018-04-28-00-46-27,-47.44636669216796,-18.451884108836385,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-46-27LuxQuest.jpg,5.557421875
2018-04-28-00-46-29,-47.39493878281235,-18.284916719480837,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-46-29LuxQuest.jpg,5.312389322916666
2018-04-28-00-46-32,-47.31730002251682,-18.0351076732295,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-46-32LuxQuest.jpg,5.309645182291667
2018-04-28-00-46-35,-47.23906362066891,-17.786070438354372,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-46-35LuxQuest.jpg,5.215436197916667
2018-04-28-00-46-37,-47.186577031991945,-17.620475917022,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-46-37LuxQuest.jpg,5.256715494791667
2018-04-28-00-46-40,-47.10735025271438,-17.372729587900004,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-46-40LuxQuest.jpg,5.517386067708333
2018-04-28-00-46-43,-47.0275360771682,-17.125758485248802,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-46-43LuxQuest.jpg,5.3143359375
2018-04-28-00-46-45,-46.97400105445364,-16.961543662128772,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-46-45LuxQuest.jpg,5.53384765625
2018-04-28-00-46-48,-46.893210161856146,-16.715868587872585,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-46-48LuxQuest.jpg,5.381868489583334
2018-04-28-00-46-51,-46.81184211827378,-16.470972155181776,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-46-51LuxQuest.jpg,5.118151041666667
2018-04-28-00-46-53,-46.75727573699455,-16.308142152915966,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-46-53LuxQuest.jpg,5.476591796875
2018-04-28-00-46-56,-46.6749480518338,-16.06454516371475,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-46-56LuxQuest.jpg,5.526881510416667
2018-04-28-00-46-59,-46.59205004587736,-15.821731938720799,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-46-59LuxQuest.jpg,5.519619140625
2018-04-28-00-47-01,-46.53646938150638,-15.660290172403792,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-47-01LuxQuest.jpg,5.0621875
2018-04-28-00-47-04,-46.45262539434989,-15.418779805994019,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-47-04LuxQuest.jpg,5.416656901041667
2018-04-28-00-47-07,-46.368221331681454,-15.178051496244212,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-47-07LuxQuest.jpg,5.3873046875
2018-04-28-00-47-09,-46.31164004459707,-15.018001380970597,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-47-09LuxQuest.jpg,5.1994921875
2018-04-28-00-47-12,-46.226307076201515,-14.778579344899555,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-47-12LuxQuest.jpg,5.129918619791667
2018-04-28-00-47-15,-46.14042086248319,-14.539942780583065,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-47-15LuxQuest.jpg,5.315875651041667
2018-04-28-00-47-17,-46.08285602815832,-14.381286023900131,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-47-17LuxQuest.jpg,5.248740234375
2018-04-28-00-47-20,-45.996057984185796,-14.143955733262406,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-47-20LuxQuest.jpg,5.43654296875
2018-04-28-00-47-23,-45.90871010998509,-13.907410060605585,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-47-23LuxQuest.jpg,5.46068359375
2018-04-28-00-47-25,-45.85018221898725,-13.750148370060625,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-47-25LuxQuest.jpg,5.150677083333333
2018-04-28-00-47-28,-45.76193617491069,-13.514909824856217,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-47-28LuxQuest.jpg,5.29533203125
2018-04-28-00-47-31,-45.67315737607886,-13.280455043859066,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-47-31LuxQuest.jpg,5.39185546875
2018-04-28-00-47-33,-45.613676673691806,-13.124588419452083,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-47-33LuxQuest.jpg,5.204560546875
2018-04-28-00-47-36,-45.524013365362464,-12.891440765907344,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-47-36LuxQuest.jpg,5.435416666666667
2018-04-28-00-47-39,-45.43382413246703,-12.659076022796217,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-47-39LuxQuest.jpg,5.444127604166667
2018-04-28-00-47-41,-45.37340769416368,-12.50460190320627,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-47-41LuxQuest.jpg,5.121416015625
2018-04-28-00-47-44,-45.28235102724366,-12.273542580000264,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-47-44LuxQuest.jpg,5.514052734375
2018-04-28-00-47-47,-45.19077526594671,-12.043266167227868,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-47-47LuxQuest.jpg,5.3502734375
2018-04-28-00-47-49,-45.12943675210541,-11.890182844907665,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-47-49LuxQuest.jpg,5.43505859375
2018-04-28-00-47-52,-45.03700721716221,-11.661207583172157,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-47-52LuxQuest.jpg,5.153854166666667
2018-04-28-00-47-55,-44.944065418031265,-11.43301352432297,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-47-55LuxQuest.jpg,5.3977278645833335
2018-04-28-00-47-57,-44.88182531921952,-11.281317584177925,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-47-57LuxQuest.jpg,5.1796484375
2018-04-28-00-48-00,-44.788046821915245,-11.054422968818333,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-48-00LuxQuest.jpg,5.2751953125
2018-04-28-00-48-03,-44.69376630570698,-10.828306141250476,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-48-03LuxQuest.jpg,5.497747395833334
2018-04-28-00-48-06,-44.59899060078388,-10.602966247700708,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-48-06LuxQuest.jpg,5.298343098958333
2018-04-28-00-48-08,-44.53553131320529,-10.453170807692219,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-48-08LuxQuest.jpg,5.39376953125
2018-04-28-00-48-11,-44.43993598558179,-10.229124381216522,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-48-11LuxQuest.jpg,5.292353515625
2018-04-28-00-48-14,-44.34385229943264,-10.005851473664329,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-48-14LuxQuest.jpg,5.2359765625
2018-04-28-00-48-16,-44.27952557782946,-9.857433170547244,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-48-16LuxQuest.jpg,5.239853515625
2018-04-28-00-48-19,-44.18263592935824,-9.635448607427245,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-48-19LuxQuest.jpg,5.165328776041667
2018-04-28-00-48-22,-44.08526475255054,-9.414234148136165,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-48-22LuxQuest.jpg,5.333649088541667
2018-04-28-00-48-24,-44.0200876723957,-9.267186151721313,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-48-24LuxQuest.jpg,5.290764973958333
2018-04-28-00-48-27,-43.92192419364427,-9.047254060446903,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-48-27LuxQuest.jpg,5.23595703125
2018-04-28-00-48-30,-43.8232928469347,-8.828088657906827,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-48-30LuxQuest.jpg,5.515543619791667
2018-04-28-00-48-32,-43.75727906860653,-8.682403284231393,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-48-32LuxQuest.jpg,5.4325944010416665
2018-04-28-00-48-35,-43.65786566523699,-8.464513419518816,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-48-35LuxQuest.jpg,5.496936848958334
2018-04-28-00-48-38,-43.55799463919307,-8.247385974672342,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-00-48-38LuxQuest.jpg,5.558095703125
